KATEGORI,NAMA INSTANSI,PROVINSI,KABUPATEN,KECAMATAN,TOTAL BELANJA,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,VISIT/CANVAS,KETERANGAN,ALAMAT,HUT
SD NEGERI,SD NEGERI JIGUDAN,DI YOGYAKARTA,BANTUL,PANDAK,0,0,0,0,0,0,0,0,0,0,0,03/09/2023,,,
SD NEGERI,SD NEGERI KREKAH,DI YOGYAKARTA,BANTUL,PANDAK,0,0,0,0,0,0,0,0,0,0,0,19/09/2023,,,
SD NEGERI,SD NEGERI NGENTAKMANGIR,DI YOGYAKARTA,BANTUL,PANDAK,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI PAYUNGAN,DI YOGYAKARTA,BANTUL,PANDAK,1.795.000,0,0,0,0,0,0,0,1.795.000,0,0,03/09/2023,,,
SD NEGERI,SD NEGERI SALAM,DI YOGYAKARTA,BANTUL,PANDAK,0,0,0,0,0,0,0,0,0,0,0,03/09/2023,,,
SD NEGERI,SD NEGERI TUNJUNGAN,DI YOGYAKARTA,BANTUL,PANDAK,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD 1 CEPOKOJAJAR,DI YOGYAKARTA,BANTUL,PIYUNGAN,5.430.000,0,0,0,0,0,0,0,0,5.430.000,0,14/02/2023,,,
SD NEGERI,SD 2 PETIR,DI YOGYAKARTA,BANTUL,PIYUNGAN,0,0,0,0,0,0,0,0,0,0,0,30/05/2023,,,
SD NEGERI,SD BANYAKAN,DI YOGYAKARTA,BANTUL,PIYUNGAN,0,0,0,0,0,0,0,0,0,0,0,14/02/2023,,,
SD NEGERI,SD BINTARAN,DI YOGYAKARTA,BANTUL,PIYUNGAN,51.220.000,0,5.975.000,0,0,0,1.950.000,0,43.295.000,0,0,14/02/2023,,,
SD NEGERI,SD KLENGGOTAN,DI YOGYAKARTA,BANTUL,PIYUNGAN,31.988.000,0,0,0,0,0,27.435.000,4.553.000,0,0,0,,,,
SD NEGERI,SD NEGERI 1 PETIR,DI YOGYAKARTA,BANTUL,PIYUNGAN,0,0,0,0,0,0,0,0,0,0,0,30/05/2023,,,
SD NEGERI,SD NEGERI 2 CEPOKOJAJAR,DI YOGYAKARTA,BANTUL,PIYUNGAN,0,0,0,0,0,0,0,0,0,0,0,14/02/2023,,,
SD NEGERI,SD NEGERI JOLOSUTRO,DI YOGYAKARTA,BANTUL,PIYUNGAN,0,0,0,0,0,0,0,0,0,0,0,30/05/2023,,,
SD NEGERI,SD NEGERI JOMBOR,DI YOGYAKARTA,BANTUL,PIYUNGAN,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI KABREGAN,DI YOGYAKARTA,BANTUL,PIYUNGAN,5.234.500,0,0,0,0,0,850.000,0,4.384.500,0,0,14/02/2023,,,
SD NEGERI,SD KANISIUS,DI YOGYAKARTA,BANTUL,PIYUNGAN,41.700.500,1.910.000,8.570.000,0,0,5.950.000,24.370.500,900.000,0,0,0,,,,
SD NEGERI,SD NEGERI KARANGGAYAM,DI YOGYAKARTA,BANTUL,PIYUNGAN,0,0,0,0,0,0,0,0,0,0,0,14/02/2023,,,
SD NEGERI,SD NEGERI KEMBANGSARI,DI YOGYAKARTA,BANTUL,PIYUNGAN,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI MANDUNGAN,DI YOGYAKARTA,BANTUL,PIYUNGAN,63.849.000,0,0,0,0,0,0,36.000.000,27.849.000,0,0,03/04/2024,,,
SD NEGERI,SD NEGERI MOJOSARI,DI YOGYAKARTA,BANTUL,PIYUNGAN,1.325.000,0,0,0,1.325.000,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI NGABLAK (BANTUL),DI YOGYAKARTA,BANTUL,PIYUNGAN,0,0,0,0,0,0,0,0,0,0,0,14/02/2023,,,
SD NEGERI,SD NEGERI PAYAK,DI YOGYAKARTA,BANTUL,PIYUNGAN,11.875.000,0,0,0,0,0,0,0,6.375.000,5.500.000,0,14/02/2023,,,
SD NEGERI,SD NEGERI PIYUNGAN,DI YOGYAKARTA,BANTUL,PIYUNGAN,0,0,0,0,0,0,0,0,0,0,0,30/05/2023,,,
SD NEGERI,SD NEGERI SANANSARI,DI YOGYAKARTA,BANTUL,PIYUNGAN,19.340.327,0,0,0,0,7.500.327,0,0,11.840.000,0,0,,,,
SD NEGERI,SD BRAJAN,DI YOGYAKARTA,BANTUL,PLERET,0,0,0,0,0,0,0,0,0,0,0,27/02/2023,,,
SD NEGERI,SD DAHROMO,DI YOGYAKARTA,BANTUL,PLERET,0,0,0,0,0,0,0,0,0,0,0,16/02/2022,,,
SD NEGERI,SD KARANGGAYAM,DI YOGYAKARTA,BANTUL,PLERET,0,0,0,0,0,0,0,0,0,0,0,16/02/2022,,,
SD NEGERI,SD NEGERI BAWURAN,DI YOGYAKARTA,BANTUL,PLERET,0,0,0,0,0,0,0,0,0,0,0,16/02/2022,,,
SD NEGERI,SD NEGERI CEGOKAN,DI YOGYAKARTA,BANTUL,PLERET,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI JEJERAN,DI YOGYAKARTA,BANTUL,PLERET,320.594.784,15.222.000,38.630.000,36.095.000,17.290.000,0,27.960.000,20.909.999,39.581.200,45.066.000,79.840.585,,,,
SD NEGERI,SD NEGERI KANGGOTAN,DI YOGYAKARTA,BANTUL,PLERET,0,0,0,0,0,0,0,0,0,0,0,27/02/2023,,,
SD NEGERI,SD NEGERI KAUMAN,DI YOGYAKARTA,BANTUL,PLERET,17.250.000,0,0,0,0,0,0,0,0,17.250.000,0,15/02/2024,,,
SD NEGERI,SD NEGERI KEDUNGPRING,DI YOGYAKARTA,BANTUL,PLERET,101.873.557,0,0,0,31.761.000,23.521.381,25.206.176,0,5.625.000,15.760.000,0,,,,
SD NEGERI,SD NEGERI PUNGKURAN,DI YOGYAKARTA,BANTUL,PLERET,0,0,0,0,0,0,0,0,0,0,0,27/02/2023,,,
SD NEGERI,SD NEGERI PUTREN,DI YOGYAKARTA,BANTUL,PLERET,0,0,0,0,0,0,0,0,0,0,0,27/02/2023,,,
SD NEGERI,SD NEGERI SEGOROYOSO,DI YOGYAKARTA,BANTUL,PLERET,0,0,0,0,0,0,0,0,0,0,0,16/02/2022,,,
SD NEGERI,SD NEGERI SRUMBUNG,DI YOGYAKARTA,BANTUL,PLERET,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI WONOLELO,DI YOGYAKARTA,BANTUL,PLERET,97.365.500,0,0,5.795.000,1.700.000,19.502.500,49.868.000,20.500.000,0,0,0,,,,
SD NEGERI,SD 2 PANJANGREJO,DI YOGYAKARTA,BANTUL,PUNDONG,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD BECARI,DI YOGYAKARTA,BANTUL,PUNDONG,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD KATEGAN,DI YOGYAKARTA,BANTUL,PUNDONG,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI 1 PANJANGREJO,DI YOGYAKARTA,BANTUL,PUNDONG,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI BARAN,DI YOGYAKARTA,BANTUL,PUNDONG,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI MONGGANG,DI YOGYAKARTA,BANTUL,PUNDONG,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI SEYEGAN,DI YOGYAKARTA,BANTUL,PUNDONG,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI SOKA,DI YOGYAKARTA,BANTUL,PUNDONG,0,0,0,0,0,0,0,0,0,0,0,04/07/2023,,,
SD NEGERI,SD NEGERI TULUNG,DI YOGYAKARTA,BANTUL,PUNDONG,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,Siti Mariana,DI YOGYAKARTA,BANTUL,PUNDONG,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD 1 GADINGHARJO,DI YOGYAKARTA,BANTUL,SANDEN,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI 1 SANDEN,DI YOGYAKARTA,BANTUL,SANDEN,13.500.000,0,0,0,0,0,0,0,13.500.000,0,0,,,,
SD NEGERI,SD NEGERI 2 GADINGHARJO,DI YOGYAKARTA,BANTUL,SANDEN,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI 2 SANDEN,DI YOGYAKARTA,BANTUL,SANDEN,84.503.000,0,0,0,0,0,0,20.542.000,55.532.000,8.391.000,38.000,,,,
SD NEGERI,SD NEGERI BONGGALAN,DI YOGYAKARTA,BANTUL,SANDEN,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI DAYU,DI YOGYAKARTA,BANTUL,SANDEN,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI KLAGARAN,DI YOGYAKARTA,BANTUL,SANDEN,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI PIRING,DI YOGYAKARTA,BANTUL,SANDEN,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI ROJONITEN,DI YOGYAKARTA,BANTUL,SANDEN,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI SOROBAYAN,DI YOGYAKARTA,BANTUL,SANDEN,1.350.000,0,1.350.000,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI TEGALSARI,DI YOGYAKARTA,BANTUL,SANDEN,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI WULUHADEG,DI YOGYAKARTA,BANTUL,SANDEN,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NGENTAK,DI YOGYAKARTA,BANTUL,SANDEN,0,0,0,0,0,0,0,0,0,0,0,01/02/2023,,,
SD NEGERI,SD KRAPYAK,DI YOGYAKARTA,BANTUL,SEDAYU,0,0,0,0,0,0,0,0,0,0,0,22/12/2021,,,
SD NEGERI,SD NEGERI 1 DINGKIKAN,DI YOGYAKARTA,BANTUL,SEDAYU,0,0,0,0,0,0,0,0,0,0,0,12/06/2023,,,
SD NEGERI,SD NEGERI 1 PEDES,DI YOGYAKARTA,BANTUL,SEDAYU,0,0,0,0,0,0,0,0,0,0,0,22/12/2021,,,
SD NEGERI,SD NEGERI 1 SEDAYU,DI YOGYAKARTA,BANTUL,SEDAYU,0,0,0,0,0,0,0,0,0,0,0,12/06/2023,,,
SD NEGERI,SD NEGERI 1 SUNGAPAN,DI YOGYAKARTA,BANTUL,SEDAYU,0,0,0,0,0,0,0,0,0,0,0,09/08/2023,,,
SD NEGERI,SD NEGERI 2 DINGKIKAN,DI YOGYAKARTA,BANTUL,SEDAYU,0,0,0,0,0,0,0,0,0,0,0,24/07/2023,,,
SD NEGERI,SD NEGERI 2 PEDES,DI YOGYAKARTA,BANTUL,SEDAYU,0,0,0,0,0,0,0,0,0,0,0,22/12/2021,,,
SD NEGERI,SD NEGERI 2 SEDAYU,DI YOGYAKARTA,BANTUL,SEDAYU,0,0,0,0,0,0,0,0,0,0,0,12/06/2023,,,
SD NEGERI,SD NEGERI 2 SUNGAPAN,DI YOGYAKARTA,BANTUL,SEDAYU,0,0,0,0,0,0,0,0,0,0,0,09/08/2023,,,
SD NEGERI,SD NEGERI 3 SEDAYU,DI YOGYAKARTA,BANTUL,SEDAYU,0,0,0,0,0,0,0,0,0,0,0,12/06/2023,,,
SD NEGERI,SD NEGERI BANDUT,DI YOGYAKARTA,BANTUL,SEDAYU,0,0,0,0,0,0,0,0,0,0,0,22/12/2021,,,
SD NEGERI,SD NEGERI BRONGKOL,DI YOGYAKARTA,BANTUL,SEDAYU,65.374.000,0,0,0,0,0,0,0,3.552.000,26.822.000,35.000.000,07/02/2022,,,
SD NEGERI,SD NEGERI GUNUNGMULYO,DI YOGYAKARTA,BANTUL,SEDAYU,35.563.800,0,0,0,0,0,0,0,25.563.800,10.000.000,0,20/11/2024,VISIT,,
SD NEGERI,SD NEGERI JETIS,DI YOGYAKARTA,BANTUL,SEDAYU,128.796.625,10.045.000,450.000,9.309.000,26.639.125,22.515.000,0,10.434.000,23.092.500,26.312.000,0,,,,
SD NEGERI,SD NEGERI KALIBEROT,DI YOGYAKARTA,BANTUL,SEDAYU,3.849.000,0,0,0,0,0,3.849.000,0,0,0,0,12/06/2023,,,
SD NEGERI,SD NEGERI KLANGON,DI YOGYAKARTA,BANTUL,SEDAYU,0,0,0,0,0,0,0,0,0,0,0,24/07/2023,,,
SD NEGERI,SD NEGERI PANGGANG,DI YOGYAKARTA,BANTUL,SEDAYU,0,0,0,0,0,0,0,0,0,0,0,24/07/2023,,,
SD NEGERI,SD NEGERI PULUHAN,DI YOGYAKARTA,BANTUL,SEDAYU,28.300.000,0,0,0,0,8.000.000,300.000,14.000.000,6.000.000,0,0,22/12/2021,,,
SD NEGERI,SD SUKOHARJO,DI YOGYAKARTA,BANTUL,SEDAYU,0,0,0,0,0,0,0,0,0,0,0,22/12/2021,,,
SD NEGERI,SD SUNGAPAN,DI YOGYAKARTA,BANTUL,SEDAYU,0,0,0,0,0,0,0,0,0,0,0,09/08/2023,,,
SD NEGERI,SD MONGGANG,DI YOGYAKARTA,BANTUL,SEWON,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI 1 BLUNYAHAN,DI YOGYAKARTA,BANTUL,SEWON,0,0,0,0,0,0,0,0,0,0,0,19/01/2022,,,
SD NEGERI,SD NEGERI 1 SEWON,DI YOGYAKARTA,BANTUL,SEWON,0,0,0,0,0,0,0,0,0,0,0,16/12/2021,,,
SD NEGERI,SD NEGERI 2 BLUNYAHAN,DI YOGYAKARTA,BANTUL,SEWON,0,0,0,0,0,0,0,0,0,0,0,19/01/2022,,,
SD NEGERI,SD NEGERI 2 WOJO,DI YOGYAKARTA,BANTUL,SEWON,0,0,0,0,0,0,0,0,0,0,0,16/12/2021,,,
SD NEGERI,SD NEGERI 3 JARAKAN,DI YOGYAKARTA,BANTUL,SEWON,0,0,0,0,0,0,0,0,0,0,0,16/03/2023,,,
SD NEGERI,SD NEGERI BAKALAN,DI YOGYAKARTA,BANTUL,SEWON,0,0,0,0,0,0,0,0,0,0,0,31/01/2023,,,
SD NEGERI,SD NEGERI BALONG,DI YOGYAKARTA,BANTUL,SEWON,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI BANGUNHARJO,DI YOGYAKARTA,BANTUL,SEWON,0,0,0,0,0,0,0,0,0,0,0,16/12/2021,,,
SD NEGERI,SD NEGERI CEPIT,DI YOGYAKARTA,BANTUL,SEWON,6.500.000,0,0,0,0,0,0,0,0,0,6.500.000,19/01/2022,,,
SD NEGERI,SD NEGERI GANDOK,DI YOGYAKARTA,BANTUL,SEWON,0,0,0,0,0,0,0,0,0,0,0,19/01/2022,,,
SD NEGERI,SD NEGERI JAGERAN,DI YOGYAKARTA,BANTUL,SEWON,0,0,0,0,0,0,0,0,0,0,0,16/03/2023,,,
SD NEGERI,SD NEGERI JARAKAN,DI YOGYAKARTA,BANTUL,SEWON,4.000.000,0,0,0,0,0,4.000.000,0,0,0,0,25/01/2022,,,
SD NEGERI,SD NEGERI JURUG,DI YOGYAKARTA,BANTUL,SEWON,0,0,0,0,0,0,0,0,0,0,0,19/01/2022,,,
SD NEGERI,SD NEGERI KARANGGONDANG,DI YOGYAKARTA,BANTUL,SEWON,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI KEPUHAN,DI YOGYAKARTA,BANTUL,SEWON,0,0,0,0,0,0,0,0,0,0,0,19/01/2022,,,
SD NEGERI,SD NEGERI KRAPYAK WETAN,DI YOGYAKARTA,BANTUL,SEWON,0,0,0,0,0,0,0,0,0,0,0,16/03/2023,,,
SD NEGERI,SD NEGERI PACAR,DI YOGYAKARTA,BANTUL,SEWON,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI SAWIT,DI YOGYAKARTA,BANTUL,SEWON,0,0,0,0,0,0,0,0,0,0,0,16/03/2023,,,
SD NEGERI,SD NEGERI TIMBULHARJO BANTUL,DI YOGYAKARTA,BANTUL,SEWON,0,0,0,0,0,0,0,0,0,0,0,19/01/2022,,,
SD NEGERI,SD NEGERI WOJO,DI YOGYAKARTA,BANTUL,SEWON,0,0,0,0,0,0,0,0,0,0,0,14/03/2023,,,
SD NEGERI,SD NGOTO,DI YOGYAKARTA,BANTUL,SEWON,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD KORIPAN,DI YOGYAKARTA,BANTUL,SRANDAKAN,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI 1 GODEGAN,DI YOGYAKARTA,BANTUL,SRANDAKAN,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI 1 SRANDAKAN,DI YOGYAKARTA,BANTUL,SRANDAKAN,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI 2 SRANDAKAN,DI YOGYAKARTA,BANTUL,SRANDAKAN,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI GUNUNGSAREN,DI YOGYAKARTA,BANTUL,SRANDAKAN,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI KRAJAN,DI YOGYAKARTA,BANTUL,SRANDAKAN,0,0,0,0,0,0,0,0,0,0,0,07/02/2022,,,
SD NEGERI,SD NEGERI MANGIRAN,DI YOGYAKARTA,BANTUL,SRANDAKAN,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI TALKONDO,DI YOGYAKARTA,BANTUL,SRANDAKAN,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD PROKETEN,DI YOGYAKARTA,BANTUL,SRANDAKAN,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,MI NEGERI 2 BANTUL,DI YOGYAKARTA,BANTUL ,IMOGIRI,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,MI NEGERI 3 BANTUL,DI YOGYAKARTA,BANTUL ,PAJANGAN,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,MI NEGERI 1 BANTUL,DI YOGYAKARTA,BANTUL ,PLERET,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI 1 RANDEGAN,JAWA TENGAH,BANYUMAS,WANGON,27.450.000,0,0,0,0,0,0,0,27.450.000,0,0,,,,
SD NEGERI,SD NEGERI BUYUTAN GEDANGSARI,DI YOGYAKARTA,GUNUNGKIDUL,GEDANGSARI,37.530.000,0,0,0,0,0,0,29.530.000,8.000.000,0,0,,,,
SD NEGERI,SD NEGERI CANDI GEDANGSARI,DI YOGYAKARTA,GUNUNGKIDUL,GEDANGSARI,35.996.600,0,4.100.000,0,0,0,0,31.896.600,0,0,0,,,,
SD NEGERI,SD NEGERI GEDANGAN I GEDANGSARI,DI YOGYAKARTA,GUNUNGKIDUL,GEDANGSARI,63.780.000,0,3.100.000,600.000,0,0,42.550.000,17.530.000,0,0,0,30/04/2024,,,
SD NEGERI,SD NEGERI GEDANGAN II GEDANGSARI,DI YOGYAKARTA,GUNUNGKIDUL,GEDANGSARI,126.539.245,0,0,0,0,14.050.000,42.191.245,58.298.000,12.000.000,0,0,,,,
SD NEGERI,SD NEGERI GUPIT GEDANGSARI,DI YOGYAKARTA,GUNUNGKIDUL,GEDANGSARI,29.550.000,0,0,0,0,7.050.000,22.500.000,0,0,0,0,30/04/2024,,,
SD NEGERI,SD NEGERI GUYANGAN GEDANGSARI,DI YOGYAKARTA,GUNUNGKIDUL,GEDANGSARI,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI HARGOMULYO I GEDANGSARI,DI YOGYAKARTA,GUNUNGKIDUL,GEDANGSARI,27.600.696,0,0,0,0,0,0,12.000.696,15.600.000,0,0,30/04/2024,,,
SD NEGERI,SD NEGERI HARGOMULYO II GEDANGSARI,DI YOGYAKARTA,GUNUNGKIDUL,GEDANGSARI,94.086.550,0,8.425.000,0,0,0,35.630.000,50.031.550,0,0,0,30/04/2024,,,
SD NEGERI,SD NEGERI KARANGANYAR GEDANGSARI,DI YOGYAKARTA,GUNUNGKIDUL,GEDANGSARI,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI KARANGPELEM GEDANGSARI,DI YOGYAKARTA,GUNUNGKIDUL,GEDANGSARI,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI KEDUNGBOLONG GEDANGSARI,DI YOGYAKARTA,GUNUNGKIDUL,GEDANGSARI,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI MERTELU BARU GEDANGSARI,DI YOGYAKARTA,GUNUNGKIDUL,GEDANGSARI,72.900.000,0,0,0,0,0,31.900.000,33.000.000,8.000.000,0,0,,,,
SD NEGERI,SD NEGERI MERTELU GEDANGSARI,DI YOGYAKARTA,GUNUNGKIDUL,GEDANGSARI,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI NGALANG I,DI YOGYAKARTA,GUNUNGKIDUL,GEDANGSARI,10.000.000,0,0,0,0,0,0,0,10.000.000,0,0,30/04/2024,,,
SD NEGERI,SD NEGERI NGALANG II,DI YOGYAKARTA,GUNUNGKIDUL,GEDANGSARI,5.000.000,0,0,0,0,5.000.000,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI NGALANG-ALANG OMBO GEDANGSARI,DI YOGYAKARTA,GUNUNGKIDUL,GEDANGSARI,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI PONDOK GEDANGSARI,DI YOGYAKARTA,GUNUNGKIDUL,GEDANGSARI,10.000.000,0,0,0,0,0,0,0,10.000.000,0,0,,,,
SD NEGERI,SD NEGERI PRENGGUK I GEDANGSARI,DI YOGYAKARTA,GUNUNGKIDUL,GEDANGSARI,335.000,335.000,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI PRENGGUK II GEDANGSARI,DI YOGYAKARTA,GUNUNGKIDUL,GEDANGSARI,52.135.000,0,0,0,0,0,43.435.000,8.700.000,0,0,0,30/04/2024,,,
SD NEGERI,SD NEGERI SAMPANG GEDANGSARI,DI YOGYAKARTA,GUNUNGKIDUL,GEDANGSARI,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI SERUT BARU GEDANGSARI,DI YOGYAKARTA,GUNUNGKIDUL,GEDANGSARI,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI SERUT GEDANGSARI,DI YOGYAKARTA,GUNUNGKIDUL,GEDANGSARI,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI TEGALREJO GEDANGSARI,DI YOGYAKARTA,GUNUNGKIDUL,GEDANGSARI,14.000.000,0,0,0,0,0,14.000.000,0,0,0,0,,,,
SD NEGERI,SD NEGERI TENGKLIK GEDANGSARI,DI YOGYAKARTA,GUNUNGKIDUL,GEDANGSARI,24.000.000,0,0,0,0,0,0,0,24.000.000,0,0,,,,
SD NEGERI,SD NEGERI WATUGAJAH GEDANGSARI,DI YOGYAKARTA,GUNUNGKIDUL,GEDANGSARI,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI BALONG GIRISUBO,DI YOGYAKARTA,GUNUNGKIDUL,GIRISUBO,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI BALONG III GIRISUBO,DI YOGYAKARTA,GUNUNGKIDUL,GIRISUBO,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI GABUGAN GIRISUBO,DI YOGYAKARTA,GUNUNGKIDUL,GIRISUBO,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI JEPITU I GIRISUBO,DI YOGYAKARTA,GUNUNGKIDUL,GIRISUBO,10.000.000,0,0,0,0,0,0,0,10.000.000,0,0,,,,
SD NEGERI,SD NEGERI JEPITU III GIRISUBO,DI YOGYAKARTA,GUNUNGKIDUL,GIRISUBO,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI JOHO GIRISUBO,DI YOGYAKARTA,GUNUNGKIDUL,GIRISUBO,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI KANDRI GIRISUBO,DI YOGYAKARTA,GUNUNGKIDUL,GIRISUBO,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI NGLINDUR GIRISUBO,DI YOGYAKARTA,GUNUNGKIDUL,GIRISUBO,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI PUCUNG GIRISUBO,DI YOGYAKARTA,GUNUNGKIDUL,GIRISUBO,13.000.000,0,0,0,0,0,0,0,0,13.000.000,0,,,,
SD NEGERI,SD NEGERI RONGKOP GIRISUBO,DI YOGYAKARTA,GUNUNGKIDUL,GIRISUBO,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI SONGBANYU I GIRISUBO,DI YOGYAKARTA,GUNUNGKIDUL,GIRISUBO,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI SONGBANYU II GIRISUBO,DI YOGYAKARTA,GUNUNGKIDUL,GIRISUBO,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI TEGALREJO GIRISUBO,DI YOGYAKARTA,GUNUNGKIDUL,GIRISUBO,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI TILENG I GIRISUBO,DI YOGYAKARTA,GUNUNGKIDUL,GIRISUBO,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI TILENG II GIRISUBO,DI YOGYAKARTA,GUNUNGKIDUL,GIRISUBO,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI TILENG III GIRISUBO,DI YOGYAKARTA,GUNUNGKIDUL,GIRISUBO,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI WOTAWATI GIRISUBO,DI YOGYAKARTA,GUNUNGKIDUL,GIRISUBO,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI BANYUBENING I KARANGMOJO,DI YOGYAKARTA,GUNUNGKIDUL,KARANGMOJO,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI BANYUBENING III KARANGMOJO,DI YOGYAKARTA,GUNUNGKIDUL,KARANGMOJO,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI BENDUNGAN I KARANGMOJO,DI YOGYAKARTA,GUNUNGKIDUL,KARANGMOJO,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI BENDUNGAN II KARANGMOJO,DI YOGYAKARTA,GUNUNGKIDUL,KARANGMOJO,26.140.000,0,0,0,0,7.340.000,18.800.000,0,0,0,0,,,,
SD NEGERI,SD NEGERI BENDUNGAN III KARANGMOJO,DI YOGYAKARTA,GUNUNGKIDUL,KARANGMOJO,18.835.000,0,0,0,0,0,18.835.000,0,0,0,0,,,,
SD NEGERI,SD NEGERI CANDI I KARANGMOJO,DI YOGYAKARTA,GUNUNGKIDUL,KARANGMOJO,0,0,0,0,0,0,0,0,0,0,0,,,,
